website_url,platform,industry,tags,platforms,industries,colors,tag_confidence,enrichment_signals,last_enriched_at
https://www.konju.app/,"Webflow, Magento","Education, Technology, E-commerce","korean, conjugations, practice, learning, make, verb, would, please, konju, learn","[""Webflow"", ""Magento""]","[""Education"", ""Technology"", ""E-commerce"", ""Portfolio"", ""Real Estate""]","{""primary"": null, ""secondary"": null}","{""korean"": 1.0, ""conjugations"": 0.87, ""practice"": 0.73, ""learning"": 0.73, ""make"": 0.6, ""verb"": 0.6, ""would"": 0.6, ""please"": 0.6, ""konju"": 0.47, ""learn"": 0.47}","{""platform_scores"": {""Webflow"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {""Education"": 1.0, ""Technology"": 1.0, ""E-commerce"": 0.25, ""Portfolio"": 0.25, ""Real Estate"": 0.25}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:34:24Z
https://pwrdetail.webflow.io/,"Webflow, Magento","E-commerce, Blog, Portfolio","detail, protection, specialists, armando, vehicle, daniel, diego, premium, auto, detailing","[""Webflow"", ""Magento""]","[""E-commerce"", ""Blog"", ""Portfolio"", ""Agency"", ""Healthcare""]","{""primary"": null, ""secondary"": null}","{""detail"": 1.0, ""protection"": 1.0, ""specialists"": 0.84, ""armando"": 0.84, ""vehicle"": 0.68, ""daniel"": 0.68, ""diego"": 0.52, ""premium"": 0.52, ""auto"": 0.52, ""detailing"": 0.52}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0, ""Blog"": 1.0, ""Portfolio"": 0.5, ""Agency"": 0.5, ""Healthcare"": 0.5}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:34:29Z
https://gg-it-solutions.webflow.io/,"Magento, Webflow","Technology, Agency","ihre, solutions, support, sungen, unsere, ihnen, unternehmen, eine, einen, service","[""Magento"", ""Webflow""]","[""Technology"", ""Agency""]","{""primary"": null, ""secondary"": null}","{""ihre"": 1.0, ""solutions"": 0.73, ""support"": 0.73, ""sungen"": 0.73, ""unsere"": 0.73, ""ihnen"": 0.73, ""unternehmen"": 0.64, ""eine"": 0.64, ""einen"": 0.64, ""service"": 0.56}","{""platform_scores"": {""Magento"": 1.0, ""Webflow"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""Agency"": 0.20512820512820512}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:34:34Z
https://www.tellygram.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:34:37Z
https://www.kickstartfinder.com/,"Webflow, Magento","Portfolio, Technology, Community","fast, successfully, candidates, network, every, companies, cutting, edge, technology, expertise","[""Webflow"", ""Magento""]","[""Portfolio"", ""Technology"", ""Community"", ""Marketplace"", ""E-commerce""]","{""primary"": ""#f8faff"", ""secondary"": ""#4b00ff""}","{""fast"": 1.0, ""successfully"": 1.0, ""candidates"": 0.8, ""network"": 0.8, ""every"": 0.8, ""companies"": 0.6, ""cutting"": 0.6, ""edge"": 0.6, ""technology"": 0.6, ""expertise"": 0.6}","{""platform_scores"": {""Webflow"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {""Portfolio"": 1.0, ""Technology"": 1.0, ""Community"": 0.6, ""Marketplace"": 0.6, ""E-commerce"": 0.2}, ""colors"": {""primary"": ""#f8faff"", ""secondary"": ""#4b00ff""}}",2026-02-04T18:34:39Z
https://theloungemidleton.book.app/,"Nuxt, Magento, React",Healthcare,"lounge, beauty, skin, clinic","[""Nuxt"", ""Magento"", ""React""]","[""Healthcare""]","{""primary"": ""#7a8c71"", ""secondary"": ""#f2e9d8""}","{""lounge"": 1.0, ""beauty"": 1.0, ""skin"": 1.0, ""clinic"": 1.0}","{""platform_scores"": {""Nuxt"": 1.0, ""Magento"": 0.5, ""React"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0}, ""colors"": {""primary"": ""#7a8c71"", ""secondary"": ""#f2e9d8""}}",2026-02-04T18:34:41Z
https://www.creatorsnetwork.in/,"Magento, Webflow","Agency, Marketing, Portfolio","brands, creators, network, digital, marketing, agency, strategies, world, days, mumbai","[""Magento"", ""Webflow""]","[""Agency"", ""Marketing"", ""Portfolio"", ""Community"", ""Marketplace""]","{""primary"": null, ""secondary"": null}","{""brands"": 1.0, ""creators"": 0.73, ""network"": 0.73, ""digital"": 0.73, ""marketing"": 0.73, ""agency"": 0.73, ""strategies"": 0.73, ""world"": 0.73, ""days"": 0.73, ""mumbai"": 0.73}","{""platform_scores"": {""Magento"": 1.0, ""Webflow"": 0.5}, ""industry_scores"": {""Agency"": 1.0, ""Marketing"": 1.0, ""Portfolio"": 0.6666666666666666, ""Community"": 0.6666666666666666, ""Marketplace"": 0.6666666666666666}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:34:45Z
https://salonizzer.webflow.io/,"Webflow, Magento","Technology, Healthcare, Portfolio","salonizzer, unparalleled, dispensing, salons, goodbye, each, treatment, time, seamlessly, service","[""Webflow"", ""Magento""]","[""Technology"", ""Healthcare"", ""Portfolio"", ""E-commerce""]","{""primary"": ""#5ec2d8"", ""secondary"": ""#cccccc""}","{""salonizzer"": 1.0, ""unparalleled"": 0.4, ""dispensing"": 0.4, ""salons"": 0.33, ""goodbye"": 0.33, ""each"": 0.33, ""treatment"": 0.33, ""time"": 0.33, ""seamlessly"": 0.33, ""service"": 0.33}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""Healthcare"": 0.5714285714285714, ""Portfolio"": 0.42857142857142855, ""E-commerce"": 0.2857142857142857}, ""colors"": {""primary"": ""#5ec2d8"", ""secondary"": ""#cccccc""}}",2026-02-04T18:34:47Z
https://www.socialmedia-schwaben.de/,"Webflow, Magento","Technology, Media","sind, werden, hrer, bleiben, einen, sich, social, media, schwaben, marktf","[""Webflow"", ""Magento""]","[""Technology"", ""Media""]","{""primary"": ""#4d65ff"", ""secondary"": null}","{""sind"": 1.0, ""werden"": 1.0, ""hrer"": 0.84, ""bleiben"": 0.84, ""einen"": 0.84, ""sich"": 0.84, ""social"": 0.68, ""media"": 0.68, ""schwaben"": 0.68, ""marktf"": 0.68}","{""platform_scores"": {""Webflow"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""Media"": 0.6}, ""colors"": {""primary"": ""#4d65ff"", ""secondary"": null}}",2026-02-04T18:34:49Z
winefi.co,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:34:50Z
https://www.exitfive.com/,"Webflow, Magento, HubSpot CMS","Technology, Community, Marketplace","exit, five, marketers, circle, community, content, free, notifications, spam, private","[""Webflow"", ""Magento"", ""HubSpot CMS""]","[""Technology"", ""Community"", ""Marketplace"", ""Media""]","{""primary"": ""#4d65ff"", ""secondary"": null}","{""exit"": 1.0, ""five"": 1.0, ""marketers"": 0.68, ""circle"": 0.68, ""community"": 0.52, ""content"": 0.52, ""free"": 0.52, ""notifications"": 0.52, ""spam"": 0.52, ""private"": 0.36}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 1.0, ""HubSpot CMS"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""Community"": 0.5, ""Marketplace"": 0.375, ""Media"": 0.25}, ""colors"": {""primary"": ""#4d65ff"", ""secondary"": null}}",2026-02-04T18:34:52Z
https://dreamhire.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:34:54Z
https://www.levelup-arts.ca/,"Webflow, Teachable, Shopify","Technology, Education","lorem, dolor, eros, tristique, cursus, vitae, read, more, business, artists","[""Webflow"", ""Teachable"", ""Shopify"", ""Magento""]","[""Technology"", ""Education""]","{""primary"": ""#ffffff"", ""secondary"": ""#dd1c4c""}","{""lorem"": 1.0, ""dolor"": 1.0, ""eros"": 1.0, ""tristique"": 1.0, ""cursus"": 1.0, ""vitae"": 1.0, ""read"": 0.87, ""more"": 0.87, ""business"": 0.73, ""artists"": 0.6}","{""platform_scores"": {""Webflow"": 0.8333333333333333, ""Teachable"": 0.8333333333333333, ""Shopify"": 0.41666666666666663, ""Magento"": 0.41666666666666663}, ""industry_scores"": {""Technology"": 1.0, ""Education"": 0.375}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#dd1c4c""}}",2026-02-04T18:34:57Z
https://www.aconomy.io/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:34:58Z
https://www.sency.ai/,"Webflow, Magento","Technology, Healthcare, Fitness","motion, tracking, sency, fitness, health, technology, integrate, just, minutes, site","[""Webflow"", ""Magento""]","[""Technology"", ""Healthcare"", ""Fitness"", ""SaaS"", ""E-commerce""]","{""primary"": ""#00f0ff"", ""secondary"": ""#fff1e6""}","{""motion"": 1.0, ""tracking"": 0.68, ""sency"": 0.52, ""fitness"": 0.52, ""health"": 0.52, ""technology"": 0.52, ""integrate"": 0.52, ""just"": 0.52, ""minutes"": 0.52, ""site"": 0.52}","{""platform_scores"": {""Webflow"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""Healthcare"": 0.6666666666666666, ""Fitness"": 0.6666666666666666, ""SaaS"": 0.3333333333333333, ""E-commerce"": 0.3333333333333333}, ""colors"": {""primary"": ""#00f0ff"", ""secondary"": ""#fff1e6""}}",2026-02-04T18:34:59Z
https://beautybytheshannon.webflow.io/,"Webflow, Magento",Healthcare,"beauty, hair, treatments, male, female, clients, shannon, specialising, hydrafacials, image","[""Webflow"", ""Magento""]","[""Healthcare""]","{""primary"": null, ""secondary"": null}","{""beauty"": 1.0, ""hair"": 1.0, ""treatments"": 0.73, ""male"": 0.73, ""female"": 0.73, ""clients"": 0.73, ""shannon"": 0.47, ""specialising"": 0.47, ""hydrafacials"": 0.47, ""image"": 0.47}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:01Z
https://pro-gro.webflow.io/,"Webflow, Magento","Marketing, E-commerce, Agency","rhizol, soil, growth, progro, agriculture, solutions, sustainable, cultivate, harvest, pioneering","[""Webflow"", ""Magento""]","[""Marketing"", ""E-commerce"", ""Agency"", ""Healthcare"", ""Real Estate""]","{""primary"": null, ""secondary"": null}","{""rhizol"": 1.0, ""soil"": 1.0, ""growth"": 0.87, ""progro"": 0.73, ""agriculture"": 0.73, ""solutions"": 0.73, ""sustainable"": 0.73, ""cultivate"": 0.73, ""harvest"": 0.73, ""pioneering"": 0.6}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Marketing"": 1.0, ""E-commerce"": 0.8, ""Agency"": 0.8, ""Healthcare"": 0.8, ""Real Estate"": 0.2}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:04Z
https://www.anihouston.com/,"Magento, Webflow","Technology, Education, Fitness","lorem, ipsum, dolor, amet, consectetur, elit, aesthetic, regenerative, training, hands","[""Magento"", ""Webflow""]","[""Technology"", ""Education"", ""Fitness"", ""Marketing""]","{""primary"": ""#4d65ff"", ""secondary"": null}","{""lorem"": 1.0, ""ipsum"": 1.0, ""dolor"": 1.0, ""amet"": 1.0, ""consectetur"": 1.0, ""elit"": 1.0, ""aesthetic"": 0.77, ""regenerative"": 0.77, ""training"": 0.66, ""hands"": 0.66}","{""platform_scores"": {""Magento"": 1.0, ""Webflow"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""Education"": 0.5, ""Fitness"": 0.2857142857142857, ""Marketing"": 0.21428571428571427}, ""colors"": {""primary"": ""#4d65ff"", ""secondary"": null}}",2026-02-04T18:35:08Z
https://naveen-yadav.webflow.io/,"Webflow, Magento","Healthcare, Technology, E-commerce","2021, 2020, july, 2014, naveen, designer, healthtech, august, october, april","[""Webflow"", ""Magento""]","[""Healthcare"", ""Technology"", ""E-commerce"", ""Real Estate""]","{""primary"": ""#0000f7"", ""secondary"": ""#256525""}","{""2021"": 1.0, ""2020"": 1.0, ""july"": 1.0, ""2014"": 1.0, ""naveen"": 0.73, ""designer"": 0.73, ""healthtech"": 0.73, ""august"": 0.73, ""october"": 0.73, ""april"": 0.73}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0, ""Technology"": 1.0, ""E-commerce"": 0.5, ""Real Estate"": 0.5}, ""colors"": {""primary"": ""#0000f7"", ""secondary"": ""#256525""}}",2026-02-04T18:35:10Z
https://michaels-stupendous-site-cb5973.webflow.io/,"Webflow, Magento",Education,"church, jesus, christ, christian, address, rock, calvary, people, world, follow","[""Webflow"", ""Magento""]","[""Education""]","{""primary"": ""#2a2d2c"", ""secondary"": null}","{""church"": 1.0, ""jesus"": 1.0, ""christ"": 0.91, ""christian"": 0.82, ""address"": 0.73, ""rock"": 0.64, ""calvary"": 0.64, ""people"": 0.64, ""world"": 0.47, ""follow"": 0.47}","{""platform_scores"": {""Webflow"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {""Education"": 1.0}, ""colors"": {""primary"": ""#2a2d2c"", ""secondary"": null}}",2026-02-04T18:35:12Z
https://www.sonoranrestaurantweek.com/,"Webflow, Magento",Restaurant,"restaurants, meal, diet, cuisine, dinner, sonoran, restaurant, week, event, celebration","[""Webflow"", ""Magento""]","[""Restaurant""]","{""primary"": null, ""secondary"": null}","{""restaurants"": 1.0, ""meal"": 1.0, ""diet"": 1.0, ""cuisine"": 1.0, ""dinner"": 1.0, ""sonoran"": 0.6, ""restaurant"": 0.6, ""week"": 0.6, ""event"": 0.6, ""celebration"": 0.6}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Restaurant"": 1.0}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:15Z
https://www.pandora.finance/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:17Z
https://kiwi-moves.webflow.io/,"Webflow, Magento","Agency, Education, Fitness","kiwi, moves, bieten, kindertanz, commercial, crewtrainings, tanzstudio, schnupperstunde, mittwoch, home","[""Webflow"", ""Magento""]","[""Agency"", ""Education"", ""Fitness"", ""E-commerce"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""kiwi"": 1.0, ""moves"": 1.0, ""bieten"": 1.0, ""kindertanz"": 1.0, ""commercial"": 1.0, ""crewtrainings"": 1.0, ""tanzstudio"": 1.0, ""schnupperstunde"": 1.0, ""mittwoch"": 1.0, ""home"": 0.6}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Agency"": 1.0, ""Education"": 1.0, ""Fitness"": 1.0, ""E-commerce"": 0.5, ""Portfolio"": 0.5}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:21Z
https://thelounge.webflow.io/,"Webflow, Magento",Healthcare,"laser, skin, midleton, skincare, results, lounge, specialist, based, stockists, award","[""Webflow"", ""Magento""]","[""Healthcare""]","{""primary"": null, ""secondary"": null}","{""laser"": 1.0, ""skin"": 1.0, ""midleton"": 0.84, ""skincare"": 0.84, ""results"": 0.84, ""lounge"": 0.68, ""specialist"": 0.52, ""based"": 0.52, ""stockists"": 0.52, ""award"": 0.52}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:23Z
https://www.andreasbaulig.de/,"Webflow, Magento",Technology,"deine, kunden, endlich, dass, nicht, sich, aktuell, oder, erhalte, mehr","[""Webflow"", ""Magento""]","[""Technology""]","{""primary"": null, ""secondary"": null}","{""deine"": 1.0, ""kunden"": 0.77, ""endlich"": 0.54, ""dass"": 0.54, ""nicht"": 0.54, ""sich"": 0.54, ""aktuell"": 0.43, ""oder"": 0.43, ""erhalte"": 0.43, ""mehr"": 0.43}","{""platform_scores"": {""Webflow"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {""Technology"": 1.0}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:25Z
https://martell-capital-partners.webflow.io/,"Webflow, Magento","Marketing, SaaS, Agency","search, funds, private, just, invest, needs, goals, entrepreneurial, martell, capital","[""Webflow"", ""Magento""]","[""Marketing"", ""SaaS"", ""Agency"", ""Finance"", ""Marketplace""]","{""primary"": ""#f7941d"", ""secondary"": ""#1e3a8a""}","{""search"": 1.0, ""funds"": 1.0, ""private"": 0.73, ""just"": 0.73, ""invest"": 0.73, ""needs"": 0.73, ""goals"": 0.73, ""entrepreneurial"": 0.73, ""martell"": 0.47, ""capital"": 0.47}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Marketing"": 1.0, ""SaaS"": 0.5, ""Agency"": 0.5, ""Finance"": 0.5, ""Marketplace"": 0.5}, ""colors"": {""primary"": ""#f7941d"", ""secondary"": ""#1e3a8a""}}",2026-02-04T18:35:27Z
https://veda3.webflow.io/,"Webflow, Magento","Technology, SaaS","demand, webinar, lorem, dolor, eros, tristique, cursus, vitae, ipsum, amet","[""Webflow"", ""Magento""]","[""Technology"", ""SaaS""]","{""primary"": null, ""secondary"": null}","{""demand"": 1.0, ""webinar"": 1.0, ""lorem"": 0.73, ""dolor"": 0.73, ""eros"": 0.73, ""tristique"": 0.73, ""cursus"": 0.73, ""vitae"": 0.73, ""ipsum"": 0.47, ""amet"": 0.47}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""SaaS"": 0.25}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:29Z
https://new-trio-sign-group.webflow.io/,"Webflow, Magento","Media, Agency, SaaS","social, media, fuel, trio, sign, group, high, quality, signage, made","[""Webflow"", ""Magento""]","[""Media"", ""Agency"", ""SaaS"", ""Portfolio"", ""Marketplace""]","{""primary"": null, ""secondary"": null}","{""social"": 1.0, ""media"": 0.77, ""fuel"": 0.54, ""trio"": 0.43, ""sign"": 0.43, ""group"": 0.43, ""high"": 0.43, ""quality"": 0.43, ""signage"": 0.43, ""made"": 0.43}","{""platform_scores"": {""Webflow"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {""Media"": 1.0, ""Agency"": 0.5, ""SaaS"": 0.16666666666666666, ""Portfolio"": 0.16666666666666666, ""Marketplace"": 0.16666666666666666}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:31Z
https://www.beautyboxkillala.ie/,"Webflow, Magento","Agency, Healthcare","brows, beauty, skincare, killala, leanne, specialize, continuously, upskilling, provide, highest","[""Webflow"", ""Magento""]","[""Agency"", ""Healthcare""]","{""primary"": null, ""secondary"": null}","{""brows"": 1.0, ""beauty"": 0.89, ""skincare"": 0.54, ""killala"": 0.43, ""leanne"": 0.43, ""specialize"": 0.43, ""continuously"": 0.43, ""upskilling"": 0.43, ""provide"": 0.43, ""highest"": 0.43}","{""platform_scores"": {""Webflow"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {""Agency"": 1.0, ""Healthcare"": 1.0}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:34Z
https://www.baumdick.de/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:37Z
https://laurentiu-zarioiu.webflow.io/,"Webflow, Magento","Technology, SaaS, Marketing","nulla, orci, dolor, amet, cursus, sapien, varius, vehicula, together, lorem","[""Webflow"", ""Magento""]","[""Technology"", ""SaaS"", ""Marketing""]","{""primary"": null, ""secondary"": null}","{""nulla"": 1.0, ""orci"": 1.0, ""dolor"": 0.73, ""amet"": 0.73, ""cursus"": 0.73, ""sapien"": 0.73, ""varius"": 0.73, ""vehicula"": 0.73, ""together"": 0.53, ""lorem"": 0.47}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""SaaS"": 0.5714285714285714, ""Marketing"": 0.19047619047619047}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:40Z
https://www.growlegally.ca/,"Webflow, Magento",Healthcare,"cannabis, acmpr, grow, renewals, canada, licence, growlegally, trusted, doctors, authorizations","[""Webflow"", ""Magento""]","[""Healthcare""]","{""primary"": ""#97d2bf"", ""secondary"": null}","{""cannabis"": 1.0, ""acmpr"": 0.73, ""grow"": 0.73, ""renewals"": 0.73, ""canada"": 0.73, ""licence"": 0.47, ""growlegally"": 0.47, ""trusted"": 0.47, ""doctors"": 0.47, ""authorizations"": 0.47}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0}, ""colors"": {""primary"": ""#97d2bf"", ""secondary"": null}}",2026-02-04T18:35:42Z
https://vanityrooms.webflow.io/,"Webflow, Magento","Healthcare, Agency, E-commerce","treatments, beauty, removal, laser, wide, advanced, vanity, rooms, stepaside, clinic","[""Webflow"", ""Magento""]","[""Healthcare"", ""Agency"", ""E-commerce""]","{""primary"": ""#ff000d"", ""secondary"": ""#ffffff""}","{""treatments"": 1.0, ""beauty"": 0.66, ""removal"": 0.66, ""laser"": 0.54, ""wide"": 0.54, ""advanced"": 0.54, ""vanity"": 0.43, ""rooms"": 0.43, ""stepaside"": 0.43, ""clinic"": 0.43}","{""platform_scores"": {""Webflow"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0, ""Agency"": 0.3333333333333333, ""E-commerce"": 0.16666666666666666}, ""colors"": {""primary"": ""#ff000d"", ""secondary"": ""#ffffff""}}",2026-02-04T18:35:44Z
https://kiwi-moves.webflow.io/,"Webflow, Magento","Agency, Education, Fitness","kiwi, moves, bieten, kindertanz, commercial, crewtrainings, tanzstudio, schnupperstunde, mittwoch, home","[""Webflow"", ""Magento""]","[""Agency"", ""Education"", ""Fitness"", ""E-commerce"", ""Portfolio""]","{""primary"": null, ""secondary"": null}","{""kiwi"": 1.0, ""moves"": 1.0, ""bieten"": 1.0, ""kindertanz"": 1.0, ""commercial"": 1.0, ""crewtrainings"": 1.0, ""tanzstudio"": 1.0, ""schnupperstunde"": 1.0, ""mittwoch"": 1.0, ""home"": 0.6}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Agency"": 1.0, ""Education"": 1.0, ""Fitness"": 1.0, ""E-commerce"": 0.5, ""Portfolio"": 0.5}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:46Z
https://tonys-website-05653f.webflow.io/,"Webflow, Magento","E-commerce, Finance, Technology","tony, colours, home, fill, second, form, receive, everything, need, product","[""Webflow"", ""Magento""]","[""E-commerce"", ""Finance"", ""Technology""]","{""primary"": ""#ec008c"", ""secondary"": null}","{""tony"": 1.0, ""colours"": 1.0, ""home"": 1.0, ""fill"": 1.0, ""second"": 1.0, ""form"": 1.0, ""receive"": 1.0, ""everything"": 1.0, ""need"": 1.0, ""product"": 1.0}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0, ""Finance"": 0.5, ""Technology"": 0.5}, ""colors"": {""primary"": ""#ec008c"", ""secondary"": null}}",2026-02-04T18:35:50Z
https://www.ethantorain.com/,"Framer, Magento, React","Portfolio, Agency, E-commerce","design, through, journey, research, systems, project, completed, focused, digital, mapping","[""Framer"", ""Magento"", ""React""]","[""Portfolio"", ""Agency"", ""E-commerce""]","{""primary"": ""#ffffff"", ""secondary"": ""#000000""}","{""design"": 1.0, ""through"": 0.84, ""journey"": 0.84, ""research"": 0.76, ""systems"": 0.76, ""project"": 0.6, ""completed"": 0.6, ""focused"": 0.6, ""digital"": 0.6, ""mapping"": 0.6}","{""platform_scores"": {""Framer"": 1.0, ""Magento"": 1.0, ""React"": 0.5}, ""industry_scores"": {""Portfolio"": 1.0, ""Agency"": 0.8333333333333334, ""E-commerce"": 0.16666666666666666}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#000000""}}",2026-02-04T18:35:52Z
https://letterkennymedics.webflow.io/,"Webflow, Magento","Technology, Healthcare, Agency","lorem, dolor, eros, tristique, cursus, vitae, ipsum, amet, consectetur, adipiscing","[""Webflow"", ""Magento""]","[""Technology"", ""Healthcare"", ""Agency""]","{""primary"": null, ""secondary"": null}","{""lorem"": 1.0, ""dolor"": 1.0, ""eros"": 1.0, ""tristique"": 1.0, ""cursus"": 1.0, ""vitae"": 1.0, ""ipsum"": 0.6, ""amet"": 0.6, ""consectetur"": 0.6, ""adipiscing"": 0.6}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""Healthcare"": 0.8888888888888888, ""Agency"": 0.16666666666666666}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:55Z
https://jorge-elizondo-24.webflow.io/,"Magento, Webflow","SaaS, Agency","para, donec, psicod, vida, jorge, lica, experiencia, participantes, transformaci, vivamus","[""Magento"", ""Webflow""]","[""SaaS"", ""Agency""]","{""primary"": null, ""secondary"": null}","{""para"": 1.0, ""donec"": 1.0, ""psicod"": 0.87, ""vida"": 0.73, ""jorge"": 0.6, ""lica"": 0.6, ""experiencia"": 0.6, ""participantes"": 0.6, ""transformaci"": 0.6, ""vivamus"": 0.6}","{""platform_scores"": {""Magento"": 1.0, ""Webflow"": 0.5}, ""industry_scores"": {""SaaS"": 1.0, ""Agency"": 0.25}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:35:58Z
https://finding-your-well.webflow.io/,"Webflow, Magento","Healthcare, Portfolio, Technology","well, wellness, restorative, health, healing, practices, enhance, finding, penn, personal","[""Webflow"", ""Magento""]","[""Healthcare"", ""Portfolio"", ""Technology"", ""Agency"", ""Marketing""]","{""primary"": null, ""secondary"": null}","{""well"": 1.0, ""wellness"": 1.0, ""restorative"": 1.0, ""health"": 0.87, ""healing"": 0.73, ""practices"": 0.73, ""enhance"": 0.73, ""finding"": 0.6, ""penn"": 0.6, ""personal"": 0.6}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0, ""Portfolio"": 0.3333333333333333, ""Technology"": 0.25, ""Agency"": 0.16666666666666666, ""Marketing"": 0.16666666666666666}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T18:36:00Z
